#{"t_start": 1627293613.616617, "env_id": null}
r,l,t
-0.17,18,192.349642
-0.19,20,192.365068
-0.18,19,192.380834
-0.24,25,192.402258
-0.27,28,192.430019
-0.21,22,192.446894
-0.24,25,192.469979
-0.18,19,192.485274
-0.31,32,192.51361
-0.25,26,192.539961
-0.2,21,192.560944
-0.25,26,192.582116
-0.23,24,192.603834
-0.28,29,192.632863
-0.23,24,192.655691
-0.27,28,192.682059
-0.23,24,192.701863
-0.22,23,192.71999
-0.18,19,192.739628
-0.18,19,192.756794
-0.25,26,192.782459
-0.24,25,192.80202
-0.28,29,192.829126
-0.25,26,192.852288
-0.16,17,192.865798
-0.21,22,192.884523
-0.18,19,192.901443
-0.21,22,192.921922
-0.19,20,192.939193
-0.27,28,192.966258
-0.18,19,192.981211
-0.31,32,193.799827
-0.22,23,193.819037
-0.24,25,193.841954
-0.24,25,193.865451
-0.21,22,193.884629
-0.19,20,193.900378
-0.22,23,193.920917
-0.2,21,193.937445
-0.27,28,193.963527
-0.17,18,193.97799
-0.25,26,193.999535
-1.14,15,194.01407
-0.22,23,194.046883
-0.2,21,194.068355
-0.24,25,194.093441
-0.23,24,194.116213
-0.23,24,194.137721
-0.22,23,194.158665
-0.23,24,194.185993
-1.08,9,194.196039
-0.18,19,194.212484
-0.2,21,194.231901
-0.24,25,194.259279
-0.24,25,194.28235
-0.27,28,194.306513
-0.17,18,194.321842
-0.2,21,194.339014
-0.17,18,194.353806
-0.25,26,194.379736
-0.25,26,194.405295
-0.18,19,194.423874
-0.23,24,194.446872
-0.2,21,194.466556
-0.22,23,194.487653
-0.24,25,194.511027
-0.16,17,194.526194
-0.22,23,194.544037
-0.25,26,194.567394
-0.26,27,194.5899
-0.18,19,194.608914
-1,1,194.610998
-0.33,34,194.644428
-0.21,22,194.664665
-0.24,25,194.686702
-0.21,22,194.704845
-1.16,17,194.71984
-0.18,19,194.736822
-0.25,26,194.762211
-0.2,21,194.778664
-0.24,25,194.80158
-1.17,18,194.818323
-0.23,24,194.837662
-0.24,25,194.858314
-1,1,194.860773
-0.26,27,194.881877
-0.21,22,194.901946
-0.27,28,194.925233
-0.23,24,194.94766
-0.2,21,194.965655
-0.18,19,194.981795
-0.19,20,194.99901
-0.22,23,195.01984
-0.23,24,195.04034
-0.24,25,195.062982
-0.28,29,195.090103
-0.25,26,195.109621
-0.16,17,195.12401
-0.2,21,195.142911
-0.18,19,195.157709
-0.23,24,195.178189
-0.21,22,195.19928
-0.2,21,195.217157
-0.21,22,195.237677
-0.25,26,195.261071
-0.16,17,195.27508
-0.27,28,195.300462
-0.2,21,195.317996
-0.18,19,195.333305
-0.3,31,195.361755
-0.23,24,195.383028
-0.24,25,195.402855
-0.21,22,195.42104
-0.18,19,195.438644
-0.24,25,195.460328
-0.26,27,195.483896
-0.27,28,195.508172
-0.18,19,195.525054
-0.19,20,195.543446
-0.22,23,195.564221
-1.14,15,195.578717
-0.19,20,195.594836
-0.17,18,195.609715
-0.18,19,195.62758
-0.23,24,196.42937
-0.24,25,196.449468
-0.23,24,196.471357
-0.2,21,196.488211
-0.23,24,196.509161
-0.21,22,196.526872
-0.23,24,196.548164
-0.24,25,196.56987
-0.22,23,196.589667
-0.23,24,196.609822
-0.27,28,196.631521
-0.21,22,196.64961
-0.21,22,196.668174
-0.2,21,196.684956
-0.22,23,196.703225
-0.18,19,196.718479
-0.22,23,196.739249
-0.23,24,196.759281
-0.28,29,196.787289
-0.21,22,196.806387
-0.15,16,196.819284
-0.19,20,196.837766
-0.24,25,196.861166
-0.26,27,196.884418
-0.21,22,196.903238
-0.24,25,196.927006
-1.14,15,196.940205
-0.2,21,196.958082
-0.25,26,196.980212
-0.21,22,196.998132
-0.16,17,197.011682
-0.17,18,197.0272
-1.18,19,197.042358
-0.24,25,197.064465
-0.21,22,197.08326
-0.24,25,197.103141
-0.2,21,197.11996
-0.18,19,197.136497
-0.18,19,197.151904
-0.19,20,197.168288
-0.16,17,197.181525
-0.17,18,197.195792
-0.32,33,197.22692
-0.2,21,197.245334
-0.2,21,197.262774
-0.23,24,197.283008
-0.2,21,197.300577
-1.14,15,197.313523
-0.22,23,197.331562
-0.23,24,197.352564
-1.15,16,197.365592
-0.22,23,197.385838
-0.18,19,197.400539
-0.26,27,197.423331
-0.22,23,197.443456
-0.2,21,197.45999
-0.23,24,197.480748
-0.25,26,197.502853
-1.22,23,197.521486
-0.19,20,197.537421
-0.18,19,197.553582
-0.2,21,197.570571
-0.18,19,197.588483
-1.17,18,197.602645
-0.15,16,197.616498
-0.22,23,197.638921
-0.17,18,197.655399
-0.26,27,197.681196
-0.22,23,197.702116
-0.17,18,197.717923
-1.15,16,197.733407
-0.22,23,197.751812
-0.16,17,197.765266
-1.18,19,197.781136
-0.18,19,197.797925
-0.26,27,197.821393
-0.29,30,197.847548
-0.21,22,197.868191
-0.18,19,197.882832
-0.26,27,197.905472
-0.21,22,197.92341
-0.25,26,197.943985
-0.23,24,197.963115
-0.2,21,197.98156
-0.29,30,198.008814
-0.3,31,198.034844
-0.21,22,198.053462
-0.17,18,198.069253
-0.15,16,198.082454
-0.24,25,198.102855
-0.29,30,198.131171
-0.24,25,198.15231
-1.2,21,198.985608
-0.22,23,199.005872
-0.2,21,199.025443
-0.18,19,199.042552
-0.25,26,199.066479
-1.21,22,199.08477
-0.16,17,199.098247
-1.17,18,199.114806
-0.24,25,199.135981
-0.3,31,199.163754
-0.24,25,199.184003
-0.28,29,199.207863
-1.17,18,199.223294
-0.24,25,199.245946
-1.14,15,199.259006
-0.16,17,199.274923
-0.24,25,199.295056
-0.18,19,199.31061
-0.26,27,199.335647
-0.21,22,199.353881
-0.2,21,199.373583
-0.18,19,199.391223
-0.27,28,199.41733
-0.26,27,199.442812
-0.25,26,199.467065
-0.31,32,199.494586
-0.21,22,199.51198
-0.25,26,199.535199
-0.21,22,199.554609
-1.2,21,199.574855
-0.19,20,199.592031
-0.22,23,199.611695
-0.19,20,199.631529
-0.21,22,199.65086
-0.25,26,199.67509
-0.2,21,199.692348
-0.24,25,199.713054
-0.21,22,199.73172
-0.18,19,199.748473
-1.14,15,199.763062
-0.21,22,199.781966
-0.21,22,199.8006
-0.32,33,199.830798
-0.23,24,199.853284
-0.23,24,199.875826
-0.27,28,199.90405
-0.24,25,199.925283
-0.27,28,199.951744
-0.28,29,199.979073
-0.24,25,200.000558
-0.2,21,200.018199
-0.21,22,200.035652
-0.23,24,200.056459
-0.2,21,200.072726
-0.24,25,200.093242
-0.18,19,200.109076
-0.31,32,200.146685
-0.25,26,200.172415
-0.24,25,200.19455
-0.21,22,200.213351
-0.25,26,200.237833
-0.24,25,200.25925
-0.25,26,200.28335
-0.29,30,200.309242
-0.19,20,200.326044
-0.19,20,200.343179
-0.25,26,200.364248
-0.19,20,200.381315
-0.26,27,200.403625
-0.18,19,200.420421
-0.22,23,200.439841
-0.22,23,200.461483
-0.22,23,200.480858
-0.27,28,200.503262
-1.19,20,200.520036
-0.24,25,200.539483
-0.2,21,200.556699
-0.21,22,200.574313
-0.22,23,200.593719
-1.1,11,200.603252
-0.22,23,200.623363
-0.24,25,200.643858
-0.16,17,200.657148
-0.19,20,200.672431
-0.22,23,200.690922
-0.23,24,200.713045
-0.24,25,200.736377
-0.23,24,200.757142
-1.19,20,200.773571
-0.31,32,201.593784
-0.2,21,201.610945
-0.22,23,201.628303
-0.32,33,201.658443
-0.21,22,201.675911
-0.25,26,201.699971
-0.18,19,201.715294
-0.2,21,201.734758
-0.29,30,201.758245
-0.25,26,201.782422
-0.28,29,201.809702
-0.18,19,201.824651
-0.2,21,201.841395
-0.25,26,201.86249
-0.17,18,201.877404
-0.24,25,201.897237
-0.23,24,201.917386
-0.26,27,201.941025
-0.21,22,201.959328
-0.22,23,201.979441
-0.3,31,202.007027
-0.22,23,202.026793
-0.26,27,202.051192
-0.22,23,202.072084
-0.2,21,202.08913
-0.22,23,202.109175
-0.19,20,202.12665
-0.2,21,202.146192
-0.25,26,202.170767
-0.25,26,202.216362
-1.18,19,202.234918
-0.25,26,202.257023
-0.21,22,202.278612
-0.3,31,202.306607
-0.22,23,202.325227
-0.2,21,202.344906
-0.17,18,202.360526
-0.18,19,202.382612
-0.27,28,202.40669
-0.15,16,202.420857
-0.22,23,202.441434
-0.24,25,202.46311
-0.25,26,202.487322
-0.18,19,202.503757
-0.2,21,202.521731
-0.26,27,202.551051
-0.18,19,202.5661
-0.33,34,202.595297
-0.24,25,202.616183
-0.17,18,202.631582
-0.18,19,202.647207
-0.2,21,202.664657
-0.18,19,202.680544
-0.23,24,202.701893
-0.21,22,202.720548
-0.23,24,202.739459
-0.2,21,202.756458
-0.2,21,202.773774
-1.1,11,202.783547
-0.16,17,202.798006
-0.16,17,202.812147
-0.27,28,202.838732
-0.24,25,202.859805
-0.2,21,202.876246
-0.2,21,202.894417
-1.15,16,202.908198
-0.21,22,202.92804
-0.23,24,202.948967
-0.22,23,202.968486
-0.24,25,203.008683
-0.17,18,203.030651
-0.27,28,203.057466
-0.19,20,203.074531
-0.19,20,203.092399
-0.21,22,203.110346
-0.17,18,203.12512
-1.2,21,203.142625
-0.2,21,203.159274
-0.22,23,203.178248
-0.19,20,203.195697
-0.18,19,203.212341
-0.21,22,203.232176
-0.2,21,203.249866
-1.1,11,203.259628
-0.2,21,203.277932
-0.25,26,203.300482
-0.2,21,203.317935
-0.22,23,203.336632
-0.29,30,203.36209
-0.21,22,203.38142
-0.17,18,204.247936
-0.17,18,204.262215
-0.24,25,204.285794
-0.23,24,204.306257
-0.27,28,204.32877
-0.22,23,204.349618
-0.2,21,204.365061
-0.21,22,204.385385
-0.23,24,204.406282
-0.2,21,204.42439
-0.16,17,204.438288
-1.11,12,204.448793
-0.25,26,204.471832
-0.2,21,204.48978
-0.23,24,204.510059
-0.19,20,204.527318
-0.21,22,204.546034
-0.17,18,204.56152
-0.19,20,204.577986
-0.19,20,204.595531
-0.22,23,204.617568
-0.28,29,204.643574
-0.18,19,204.659741
-0.25,26,204.681515
-0.25,26,204.705961
-0.2,21,204.723132
-0.32,33,204.756318
-0.18,19,204.77375
-0.24,25,204.796625
-0.25,26,204.817858
-0.15,16,204.831975
-0.2,21,204.849188
-0.22,23,204.868896
-0.21,22,204.887871
-0.17,18,204.905112
-0.2,21,204.923476
-0.19,20,204.939904
-0.19,20,204.956491
-0.19,20,204.973912
-0.26,27,204.997874
-1.17,18,205.013522
-0.18,19,205.029299
-0.26,27,205.053656
-0.24,25,205.075974
-1.12,13,205.086307
-0.23,24,205.107549
-0.2,21,205.12514
-0.2,21,205.142551
-0.19,20,205.159007
-0.18,19,205.174364
-0.15,16,205.188062
-1.15,16,205.200516
-0.21,22,205.219479
-1.15,16,205.233373
-0.22,23,205.253219
-0.24,25,205.272952
-0.21,22,205.291866
-0.18,19,205.308327
-0.21,22,205.327566
-0.21,22,205.346252
-0.2,21,205.363949
-0.18,19,205.379439
-0.23,24,205.399601
-0.25,26,205.421139
-1.24,25,205.44591
-0.2,21,205.46338
-0.17,18,205.479256
-1.18,19,205.495073
-0.21,22,205.513897
-0.21,22,205.533349
-0.19,20,205.551153
-0.15,16,205.565355
-1.23,24,205.587424
-0.21,22,205.605967
-1.19,20,205.624272
-0.19,20,205.641588
-0.18,19,205.65819
-0.24,25,205.680624
-1.13,14,205.692988
-0.29,30,205.719647
-0.21,22,205.737327
-0.24,25,205.758038
-0.27,28,205.781421
-0.24,25,205.803942
-0.21,22,205.823168
-0.19,20,205.841155
-0.23,24,205.862241
-0.19,20,205.879353
-0.22,23,205.899668
-0.17,18,205.91621
-0.19,20,205.933051
-0.18,19,205.947625
-0.23,24,205.967531
-1.21,22,205.985568
-0.21,22,206.005972
-0.18,19,206.820405
-1.2,21,206.838901
-0.21,22,206.857499
-0.24,25,206.881706
-0.26,27,206.903301
-0.19,20,206.920772
-0.22,23,206.941298
-0.35,36,206.974994
-0.2,21,206.993727
-0.21,22,207.012467
-0.19,20,207.028605
-0.18,19,207.044163
-0.25,26,207.066073
-0.2,21,207.083058
-0.22,23,207.102375
-0.27,28,207.126122
-0.28,29,207.154945
-0.2,21,207.1722
-0.19,20,207.189008
-0.29,30,207.21468
-0.21,22,207.233253
-0.3,31,207.262438
-0.21,22,207.280992
-0.22,23,207.301384
-0.28,29,207.32893
-0.26,27,207.353417
-0.21,22,207.371096
-1.13,14,207.383309
-0.22,23,207.403416
-1.11,12,207.413807
-0.19,20,207.430468
-0.27,28,207.454479
-0.21,22,207.474183
-0.28,29,207.500803
-0.22,23,207.519439
-0.27,28,207.544859
-0.26,27,207.568943
-0.22,23,207.590181
-0.25,26,207.614274
-0.25,26,207.636455
-0.16,17,207.65195
-0.27,28,207.675626
-0.22,23,207.696316
-0.21,22,207.715299
-0.17,18,207.729899
-0.32,33,207.762128
-0.2,21,207.78029
-0.26,27,207.802924
-0.19,20,207.820162
-0.23,24,207.8397
-1.18,19,207.854579
-0.31,32,207.885337
-0.24,25,207.907535
-0.23,24,207.928911
-0.2,21,207.947111
-0.23,24,207.970071
-0.28,29,207.997505
-0.26,27,208.023896
-0.23,24,208.046458
-0.23,24,208.06931
-0.2,21,208.087005
-0.3,31,208.115154
-1.19,20,208.131801
-0.21,22,208.152524
-0.23,24,208.174818
-0.24,25,208.198702
-0.2,21,208.216318
-0.29,30,208.246805
-0.2,21,208.265669
-0.19,20,208.283683
-0.18,19,208.300741
-0.21,22,208.320511
-0.25,26,208.344494
-0.14,15,208.358036
-0.19,20,208.37471
-0.21,22,208.393395
-0.26,27,208.418502
-0.25,26,208.440913
-0.25,26,208.461833
-0.21,22,208.479855
-0.35,36,208.508961
-0.23,24,208.530365
-0.27,28,208.551871
-0.22,23,208.572418
-0.18,19,208.588796
-0.24,25,208.611223
-0.24,25,209.387304
-0.22,23,209.405504
-0.22,23,209.42489
-0.21,22,209.445476
-0.18,19,209.462817
-0.2,21,209.480413
-0.17,18,209.496229
-0.19,20,209.515674
-0.24,25,209.538335
-0.25,26,209.565192
-0.18,19,209.58181
-0.18,19,209.598069
-0.24,25,209.620162
-0.16,17,209.635177
-0.2,21,209.654479
-0.23,24,209.674086
-0.19,20,209.691321
-0.18,19,209.708863
-0.12,13,209.721727
-0.22,23,209.74426
-0.27,28,209.770757
-0.23,24,209.791722
-0.21,22,209.81401
-0.26,27,209.837543
-0.23,24,209.860112
-0.23,24,209.880704
-0.22,23,209.90277
-0.21,22,209.919671
-0.23,24,209.942571
-0.18,19,209.959366
-0.15,16,209.973506
-0.35,36,210.007015
-1.12,13,210.018237
-0.17,18,210.034164
-0.24,25,210.05652
-0.18,19,210.072927
-0.25,26,210.094182
-0.25,26,210.117302
-0.22,23,210.137079
-0.18,19,210.152412
-0.22,23,210.170448
-0.28,29,210.197796
-0.21,22,210.216851
-0.22,23,210.238174
-0.17,18,210.254123
-0.17,18,210.270209
-0.29,30,210.296632
-0.19,20,210.315222
-0.24,25,210.335947
-0.21,22,210.355031
-0.21,22,210.373134
-0.25,26,210.395472
-0.19,20,210.413447
-0.28,29,210.438403
-0.22,23,210.458988
-0.21,22,210.478439
-0.23,24,210.500284
-0.27,28,210.52512
-0.25,26,210.547605
-0.2,21,210.565008
-0.23,24,210.587508
-0.25,26,210.612114
-0.24,25,210.635347
-0.16,17,210.651695
-0.25,26,210.6734
-0.17,18,210.688498
-0.24,25,210.710703
-0.29,30,210.737762
-0.25,26,210.761736
-0.2,21,210.78039
-0.12,13,210.791737
-0.28,29,210.820116
-0.25,26,210.843584
-0.22,23,210.864067
-0.2,21,210.881986
-0.35,36,210.914831
-0.19,20,210.933387
-0.25,26,210.95779
-0.25,26,210.981033
-0.18,19,210.997144
-0.23,24,211.017149
-0.29,30,211.042051
-0.21,22,211.060179
-0.16,17,211.074556
-0.17,18,211.089242
-0.24,25,211.110699
-0.31,32,211.139259
-0.27,28,211.165091
-0.23,24,211.186608
-0.18,19,211.972874
-0.19,20,211.98949
-0.18,19,212.005709
-0.21,22,212.022832
-0.15,16,212.035695
-0.18,19,212.051759
-0.18,19,212.068174
-0.18,19,212.084095
-0.26,27,212.1077
-0.19,20,212.12485
-0.2,21,212.142843
-1.15,16,212.157667
-0.21,22,212.175293
-0.18,19,212.191428
-0.2,21,212.208961
-0.21,22,212.226227
-0.15,16,212.241357
-0.27,28,212.268052
-0.22,23,212.287947
-0.22,23,212.30865
-0.26,27,212.333261
-0.24,25,212.353346
-0.25,26,212.376895
-0.24,25,212.400026
-0.24,25,212.420792
-0.2,21,212.437216
-0.23,24,212.457191
-0.19,20,212.472948
-0.2,21,212.490399
-0.18,19,212.506318
-0.22,23,212.526418
-0.21,22,212.546762
-0.23,24,212.566353
-1.17,18,212.581243
-1.15,16,212.595382
-0.21,22,212.614549
-0.17,18,212.629354
-0.21,22,212.649323
-0.23,24,212.670144
-0.24,25,212.692628
-1.13,14,212.704501
-0.23,24,212.730742
-0.26,27,212.755034
-0.24,25,212.77558
-0.19,20,212.792711
-0.16,17,212.808178
-0.24,25,212.831705
-0.2,21,212.849283
-0.2,21,212.865894
-0.25,26,212.88866
-0.21,22,212.907909
-0.24,25,212.929641
-0.24,25,212.953141
-0.32,33,212.983937
-0.18,19,213.000216
-0.24,25,213.023704
-0.27,28,213.047831
-0.21,22,213.06581
-0.27,28,213.093109
-0.33,34,213.127442
-0.27,28,213.159365
-0.28,29,213.194083
-0.2,21,213.21429
-0.23,24,213.238902
-0.17,18,213.256065
-0.23,24,213.278648
-0.21,22,213.297581
-0.18,19,213.314619
-0.21,22,213.337046
-0.26,27,213.360906
-0.22,23,213.379704
-0.23,24,213.400671
-0.21,22,213.421645
-0.17,18,213.436974
-0.24,25,213.462016
-0.22,23,213.489251
-0.16,17,213.506062
-0.2,21,213.529447
-0.21,22,213.550391
-0.16,17,213.564441
-0.16,17,213.578452
-0.23,24,213.598428
-0.22,23,213.619004
-0.24,25,213.643212
-0.17,18,213.659158
-0.22,23,213.679522
-0.17,18,213.696331
-0.19,20,213.714727
-0.21,22,213.735214
-0.19,20,213.757191
-0.22,23,213.778683
-0.18,19,213.796336
-0.19,20,213.813452
-0.23,24,214.664243
-0.17,18,214.680299
-0.25,26,214.709636
-0.17,18,214.726359
-0.19,20,214.748255
-0.17,18,214.766652
-0.2,21,214.784579
-0.23,24,214.806877
-0.2,21,214.825262
-0.26,27,214.850703
-0.27,28,214.877717
-0.21,22,214.896419
-0.16,17,214.91007
-0.23,24,214.928992
-0.25,26,214.951025
-0.18,19,214.967548
-0.19,20,214.983739
-0.29,30,215.01178
-0.23,24,215.032987
-0.16,17,215.047757
-0.22,23,215.068682
-0.27,28,215.095013
-0.21,22,215.114486
-0.25,26,215.138807
-0.21,22,215.157251
-0.22,23,215.176334
-0.31,32,215.207195
-0.23,24,215.228988
-0.23,24,215.249536
-0.21,22,215.267722
-1.21,22,215.285846
-0.23,24,215.307494
-0.18,19,215.32372
-0.19,20,215.341331
-0.18,19,215.35756
-0.2,21,215.376829
-0.21,22,215.3968
-0.22,23,215.415443
-0.26,27,215.441358
-0.28,29,215.469232
-1.13,14,215.481195
-0.24,25,215.504132
-0.15,16,215.517635
-0.25,26,215.544724
-0.21,22,215.561971
-0.23,24,215.584165
-0.28,29,215.610518
-0.23,24,215.631339
-0.2,21,215.650268
-0.16,17,215.666088
-0.22,23,215.6863
-0.24,25,215.708072
-0.25,26,215.728594
-0.23,24,215.748905
-0.26,27,215.773516
-0.16,17,215.788508
-0.23,24,215.808925
-0.18,19,215.82548
-0.21,22,215.846097
-0.23,24,215.865842
-0.25,26,215.891058
-0.29,30,215.920328
-0.19,20,215.938059
-0.22,23,215.95884
-0.2,21,215.976434
-0.22,23,215.996408
-0.18,19,216.011488
-0.26,27,216.038103
-1.2,21,216.055812
-0.17,18,216.070457
-0.2,21,216.088964
-0.23,24,216.109243
-0.25,26,216.132512
-0.19,20,216.148601
-0.21,22,216.167881
-1.11,12,216.178209
-0.24,25,216.200191
-0.19,20,216.217863
-1.11,12,216.229014
-0.24,25,216.249223
-0.2,21,216.267715
-1.18,19,216.284627
-0.19,20,216.301317
-0.22,23,216.321634
-0.25,26,216.344313
-0.22,23,216.363044
-0.23,24,216.384446
-0.18,19,216.401967
-0.22,23,216.42434
-0.18,19,216.440709
-0.22,23,216.462002
-0.16,17,217.218757
-0.32,33,217.245044
-0.24,25,217.268308
-0.19,20,217.283678
-1.12,13,217.29453
-0.21,22,217.312964
-0.18,19,217.329767
-0.16,17,217.343867
-0.22,23,217.363244
-0.18,19,217.380817
-0.22,23,217.400397
-0.23,24,217.424067
-0.18,19,217.440424
-0.24,25,217.463712
-0.17,18,217.478054
-0.21,22,217.495302
-0.2,21,217.512591
-0.25,26,217.536387
-0.21,22,217.556225
-0.14,15,217.569633
-0.22,23,217.589846
-0.2,21,217.60801
-0.19,20,217.626441
-0.26,27,217.650857
-0.24,25,217.672673
-0.28,29,217.698647
-0.21,22,217.717274
-0.16,17,217.731336
-0.29,30,217.758062
-0.21,22,217.776199
-0.2,21,217.793117
-0.19,20,217.809869
-0.21,22,217.8297
-0.21,22,217.849045
-0.2,21,217.867121
-0.21,22,217.884846
-0.24,25,217.904565
-0.29,30,217.931705
-0.22,23,217.951509
-0.17,18,217.966763
-0.2,21,217.98367
-0.18,19,218.00108
-0.21,22,218.019004
-0.22,23,218.041815
-0.25,26,218.066042
-0.21,22,218.086232
-0.23,24,218.107549
-0.2,21,218.12538
-0.25,26,218.145334
-0.2,21,218.162583
-0.2,21,218.180286
-0.14,15,218.192844
-0.19,20,218.210155
-0.26,27,218.232566
-0.23,24,218.254321
-0.24,25,218.276833
-0.21,22,218.29622
-0.2,21,218.314121
-0.2,21,218.331901
-0.36,37,218.368032
-0.25,26,218.389554
-0.25,26,218.410125
-0.23,24,218.432925
-0.16,17,218.448188
-0.21,22,218.467056
-0.2,21,218.484229
-0.22,23,218.504755
-0.25,26,218.527592
-0.19,20,218.546187
-0.15,16,218.560231
-0.26,27,218.582132
-0.21,22,218.602169
-0.2,21,218.618574
-0.21,22,218.636434
-0.2,21,218.652848
-0.24,25,218.674502
-0.22,23,218.694751
-0.2,21,218.712239
-0.16,17,218.726639
-0.24,25,218.749683
-0.25,26,218.772945
-0.16,17,218.787369
-0.2,21,218.804758
-0.21,22,218.824298
-0.24,25,218.847397
-0.19,20,218.866045
-0.27,28,218.889833
-0.2,21,218.908206
-0.24,25,218.930326
-0.21,22,218.950402
-0.25,26,218.972078
-0.2,21,219.745592
-0.21,22,219.763609
-1.15,16,219.776871
-0.17,18,219.791536
-0.19,20,219.809628
-0.21,22,219.826726
-0.21,22,219.845803
-0.2,21,219.862856
-0.22,23,219.882854
-0.23,24,219.90522
-1.15,16,219.919228
-0.19,20,219.937447
-0.22,23,219.959115
-0.24,25,219.982052
-0.21,22,220.002993
-0.2,21,220.022805
-0.2,21,220.042268
-0.2,21,220.061307
-0.25,26,220.088876
-0.19,20,220.107383
-0.19,20,220.124781
-0.26,27,220.147869
-0.15,16,220.161706
-0.22,23,220.182106
-0.2,21,220.201746
-0.17,18,220.217643
-0.17,18,220.234418
-0.2,21,220.254293
-1.14,15,220.27031
-0.23,24,220.289526
-1.11,12,220.299443
-1.16,17,220.313703
-0.17,18,220.329429
-0.21,22,220.348317
-0.23,24,220.368661
-0.2,21,220.387501
-0.18,19,220.403941
-0.16,17,220.419387
-0.19,20,220.450236
-0.22,23,220.485722
-0.23,24,220.512991
-0.2,21,220.534429
-0.24,25,220.557725
-0.2,21,220.575461
-0.24,25,220.595918
-1.21,22,220.618335
-0.2,21,220.634859
-0.22,23,220.656097
-0.2,21,220.673574
-0.2,21,220.692465
-0.22,23,220.713334
-0.17,18,220.728423
-0.2,21,220.746384
-0.25,26,220.767859
-0.18,19,220.784366
-0.21,22,220.804125
-0.19,20,220.821378
-1.15,16,220.835321
-0.2,21,220.853097
-0.21,22,220.872388
-0.19,20,220.888663
-0.18,19,220.903661
-0.25,26,220.927774
-0.24,25,220.948916
